idDepozit,codAviz,tipAviz,lat,lng
5911,DA26001318000200239509210929,2,45.762656,23.963412
479,DA26001645000111861309210929,2,45.417326,23.360394
874746,AP26000576000200434409210929,1,45.655471,25.909526
3731,DC26007635000612102309210929,2,44.25548799999999,28.272035
2973,DC26001853000212540209210929,2,46.67375,28.078944
2485,DC26008631000001407709210929,2,45.811962,21.261507
895385,AP26002107001212672209210929,1,46.012661,24.320063
932668,DC26034044000712556909210929,2,45.730567,26.755675
700304,DA26000703001510864309210929,2,47.853981,26.958416
5341,DC26005840000002589609210929,2,44.789749,25.134258
951347,AP26001818000201271509210929,1,45.041961,24.744298
1526,DC26008925000201562109210929,2,44.604268,26.122087000000004
2625,DA26005264001200533109210929,2,46.17736399999999,21.061478
5452,DA26001338001402705009210929,2,45.67368200000001,21.560308000000003
6518,DA26001485000300465709210929,2,45.856013999999995,23.207811000000003
12598,DC26009797000601943809210929,2,44.67318,24.88091
711496,DC26001979000012341709210929,2,45.74224999999999,25.75774
854,DC26008373000012088609210929,2,44.39694,26.12373
890794,AP26025945001708699209210929,1,47.020419,25.657291
4951,DC26009020000001766509210929,2,45.96275,23.547944
952530,AP26000201001401493409210929,1,47.515111,25.785699000000005
1582,DC26006782000001563409210929,2,46.527549,24.535513
535438,DC26004863000101413909210928,2,45.29872,26.0132
22462,DA26001965000204219609210928,2,44.656319,24.252848
8016,DA26010326000002687409210928,2,47.68460000000001,27.0812
472876,DA26028445000209842809210928,2,44.232723,26.457392
4500,DA26004865000103434509210928,2,45.270198,27.927838999999995
9605,DA26004157000200200309210928,2,46.593648,22.509326
860588,AP26001795000302420709210928,1,44.868305,24.769525
849525,DA26006913000113386109210928,2,45.484552,26.255167
933668,AP26007331001301466309210928,1,45.025315,24.230498
929378,AP26013676000304771609210928,1,46.055328,21.859351
961305,AP26001316000300741309210928,1,44.950807,28.386708
25215,DA26012410000203957209210928,2,44.11713799999999,24.961938
6840,DA26010229000102508309210928,2,45.174966,24.371763
560907,DC26009754000001927009210928,2,46.082408,23.597123
7788,DA26001265000210485209210928,2,45.91821,22.57254
1749,DA26000279000301144209210928,2,46.831258,26.439101999999995
2493,DA26004737000100407009210928,2,45.27808,26.549215
593325,DA26031062000110977909210928,2,45.165051,28.82191
951955,AP26001143000210359709210928,1,44.820457,25.736659
18102,DC26009626000001876109210928,2,45.752772,25.007526
933004,AP26009711001601910409210928,1,47.773193,25.591115
4790,DA26002842000202170909210928,2,45.769689,21.195877
965075,AP26001509000103539709210928,1,44.596062,24.046681
789,DC26002664000200591009210928,2,45.04545199999999,25.956238
2073,DC26005291000305666709210928,2,44.972869,26.019785
961138,AP26002689000204735309210928,1,47.37526,22.297308
724921,DC26032973000512132909210928,2,43.930044,25.361538
257130,DA26023306000107990509210928,2,46.343905,25.765233
4559,DC26000115000000245109210928,2,45.008206,26.015368
699465,AP26001483000402570309210928,1,47.638173,22.831926
6602,DA26005551000211605209210928,2,45.31514000000001,26.372991
961535,AP26000818000001439709210928,1,43.852411,24.058673
21329,DC26000421000012280809210928,2,44.850887,26.020822999999996
6732,DC26000911000102519209210928,2,43.914255,23.067145
874,DA26004927000102119309210928,2,43.818665,25.469050999999997
-1,LA26000103000001441009210928,10,45.321800231933594,26.18429946899414
581726,DC26030895000210849309210928,2,44.974312,24.960573
249511,DA26000484001500647409210928,2,46.403867,22.928026
870006,AP26003484001701584009210928,1,45.399064,25.379348
8956,DC26010361000102833509210928,2,47.127756,27.577708
552668,DA26000150000608994409210928,2,45.141616,25.216645
3071,DA26007046000100891309210928,2,46.407682,24.705114
15539,DC26002288000000789309210928,2,46.164094,26.729946
243366,DA26016764000105948309210928,2,45.903443,26.884506
412496,DC26027604000609598809210928,2,44.492368,26.191654
939070,AP26006727000100850609210927,1,46.242403,27.858766
891781,AP26006723000408214309210927,1,46.343527,26.8996
880907,AP26000350001612325609210927,1,47.573175,26.776437
960750,AP26001753001701246909210927,1,46.503526,25.011363
4971,DA26003534000303443909210927,2,46.515229,25.156189
5466,DC26007195000202374309210927,2,44.414325,27.862421
430,DC26001207000003056609210927,2,45.49699,28.03241
1887,DC26003261000210948509210927,2,45.722677,21.296724
1471,DA26008781000313804009210927,2,47.959317,26.864266
206889,DA26009904000002008609210927,2,45.035134,21.678051999999997
958163,AP26018187000106522809210927,1,46.428712,23.369276
961432,AP26001211000401264909210927,1,44.579044,28.121756
922153,AP26001795000302449909210927,1,44.852543,24.779664
27426,DC26007364000000970209210927,2,44.383249,25.935476
691339,DA26032366000211571509210927,2,44.516211,26.319418
3715,DC26002720000411297009210927,2,47.143454999999996,22.876681
4353,DA26003766000210599809210927,2,45.17224000000001,26.779125000000004
7028,DC26009917000402020409210927,2,47.148344,27.69037
931526,AP26005524001508749609210927,1,45.48323200000001,26.316909999999996
1098,DA26002509000301412809210926,2,47.963908,26.398146
951792,AP26004710000700402809210926,1,44.696932,23.16331
6754,DA26000137001202626409210926,2,44.91126,25.686297
16433,DC26009420000001776909210926,2,45.385426,21.225266
959676,AP26003456002807605009210926,1,45.64816,22.603492
1464,DA26001049000200350109210926,2,47.209217,26.332199
421217,DA26001662002000360709210926,2,46.75259400000001,25.079258999999997
888656,AP26002258000202789109210926,1,46.211738,26.921592
954015,AP26001220000101275009210926,1,44.103196,25.046197
905983,AP26007067000112004609210926,1,45.144113,28.459319000000004
376,DA26007027000107189809210926,2,47.939789,23.890401
963069,AP26002683000105670809210926,1,44.814845,25.204992
218501,DA26001760001500500509210926,2,47.674568,25.586947
712968,DC26032700000011927609210926,2,44.189780000000006,28.31997
841632,AP26001224000902909609210926,1,43.980702,24.612907
20784,DC26010105000002355509210926,2,44.640158,26.972967
5044,DC26006337000200804809210926,2,45.251902,25.032631
1984,DC26000141000008799809210926,2,46.563729,23.787289
195,DC26005217000101132809210926,2,44.44785099999999,24.383308
947759,AP26012135000203831609210926,1,46.64417799999999,27.321114000000005
5080,DC26001156000401651909210926,2,47.652977,23.594722
1837,DC26003609005301698209210926,2,45.855445,25.942212
8658,DC26006978000010692909210926,2,44.38308,25.991517
17303,DA26011012000204148209210926,2,46.43537,25.755946000000005
11982,DC26009933000802053009210926,2,44.672866,26.55013
318,DC26004889000502199509210926,2,45.16576,24.847382999999997
351,DC26000555005801740409210926,2,47.456129,26.071974
18325,DC26007623000001006909210926,2,44.552429999999994,26.10884
859655,AP26000831000101377409210926,1,44.191387,23.690864
18013,DA26008167000101224709210926,2,43.755852,24.899733
961303,AP26002773000202662509210926,1,44.89424499999999,28.494633000000004
4945,DC26006987000209354409210926,2,44.344919,26.037719
960815,AP26001652000303374709210926,1,45.679541,24.84508
948660,AP26000110000101078209210926,1,44.989127,25.620193
957482,AP26008450000201329909210926,1,45.389299,26.365318
12247,DC26006943000000873709210926,2,44.4388,23.961553
437263,DA26004619000400370509210926,2,45.078837,27.285625999999997
25450,DC26006170000400778009210926,2,45.028625,26.792894
1242,DA26000207003702521709210926,2,46.755966,23.373126
956198,AP26001633000106147709210926,1,45.355888,23.190498
961601,AP26003142000212497909210926,1,46.51297300000001,27.67663
9388,DC26004037000000169309210926,2,47.039832,21.898085
1980,DA26003076000200217009210926,2,45.90019,20.62363
962547,AP26008876000301524109210926,1,45.434767,21.90548
3757,DA26004189000203084709210926,2,46.570323,22.49551
926405,AP26002229000300257309210925,1,45.770051,23.334462
371893,DA26026329000108870409210925,2,44.804249,25.685864
20091,DA26011107000303268809210925,2,45.114925,21.643518
951205,AP26009704000301900109210925,1,46.004422,25.646516000000002
33494,DC26006804000000858709210925,2,45.002071,26.850315
1439,DC26000946000612891009210925,2,47.768334,23.285126
613074,DA26025795000112695709210925,2,44.38742,23.723254
3559,DC26008232000401251809210925,2,44.392259,26.024529
925872,AP26000173001201816109210925,1,46.089593,26.664126999999997
938108,AP26000084000101687109210925,1,47.955289,26.303138
5837,DC26006127000002420509210925,2,47.733594,22.882338
922610,AP26000340000104107509210925,1,44.914987,25.714418
2462,DC26000589000213763909210925,2,44.97116400000001,26.018807
7774,DA26007615000201006109210925,2,43.915898,25.950445
934758,AP26004769001600522909210925,1,46.733872999999996,25.983515999999998
39662,DC26015177000205398309210925,2,45.505602,27.077333999999997
717,DC26000278000101306109210925,2,45.720687,21.311547
960750,AP26001753001601246909210925,1,46.503526,25.011363
960963,AP26008104001303247309210925,1,46.203712,25.556667
419288,DA26027610000209789109210925,2,47.617889,26.846011
955192,AP26002383000801641709210925,1,45.984102,21.687964
188531,DA26009074000101608909210925,2,47.312666,27.09105
10841,DA26007212000100937309210925,2,43.953212,23.610146
961423,AP26011924000203691109210925,1,46.817386,22.006265
961127,AP26000291001712542509210925,1,47.525136,25.414554
718011,DA26004348000306331809210925,2,44.387587,28.383872
1981,DA26000141000107071909210925,2,47.146444,27.594717
962311,AP26001387000012020909210925,1,47.196536,22.335193
493538,DC26003131000202881009210925,2,46.78383,23.542779
711496,DC26001979000112341709210925,2,45.74224999999999,25.75774
949173,AP26007166001606494709210925,1,46.882855,26.314097
3338,DC26007446000100986009210925,2,44.48475299999999,26.0247
355699,DC26019387000313593909210925,2,46.524371,24.518582
954498,AP26001261000100098309210924,1,45.98521,26.843663
908649,AP26001821000205094809210924,1,44.999176,25.068433
737354,DC26033248000112277209210924,2,45.47215,27.761403
5615,DC26005690002802366609210924,2,45.382248,21.761907999999995
948439,AP26001935000402434909210924,1,45.94811,25.216534
934320,AP26018178000506519209210924,1,46.534034999999996,27.319896
567319,DA26000282001000174509210924,2,46.906928,26.407292
7416,DC26001793000100061009210924,2,47.51308,22.147949999999998
729537,AP26001287000400297909210924,1,46.63513600000001,28.00485
7297,DA26009241000401662709210924,2,44.257449,24.523634
924636,AP26000960000102778209210924,1,47.623307,26.018753
904871,AP26000538000309685409210924,1,44.75406999999999,26.124624
5031,DA26000139001010967109210924,2,44.767597,25.235977
891781,AP26006723000408214309210924,1,46.343527,26.8996
3544,DA26000437000100225609210924,2,44.557167,24.268811
6732,DA26000911000202518509210924,2,43.914255,23.067145
218,DA26000758000312199509210924,2,47.251003,27.253492
13286,DC26006122000513558409210924,2,47.671322,22.46459
16294,DC26004346000200280609210924,2,46.292778,25.850838999999997
323985,DC26024936000408409909210924,2,45.843000999999994,21.021532
4811,DC26005102000010823109210924,2,44.904463,24.812901
882346,AP26030908000210855709210924,1,44.397369,25.742467
759922,DA26015116000312343909210924,2,45.561845,27.127234
7010,DA26000874000200178309210924,2,43.983798,22.946063
960298,AP26034667000812902009210924,1,46.276253,25.739698
6101,DC26004813000113817709210924,2,46.572916,26.449113
8481,DC26006472000002829109210924,2,45.381159,21.737075
871834,DA26035230000113269209210924,2,46.385866,26.484529999999996
5141,DA26005943000201819709210924,2,44.963978,24.243178
5452,DA26001338001702705009210924,2,45.67368200000001,21.560308000000003
7136,DA26007648000201013509210924,2,44.254848,28.336805
933004,AP26009711000801910409210924,1,47.773193,25.591115
4559,DC26000115000000245109210924,2,45.008206,26.015368
961568,AP26000689001901807109210924,1,47.506442,26.830607
404295,DA26013876000205547309210924,2,46.12342900000001,22.882429
951192,AP26004973000506668909210924,1,44.546701000000006,24.107983
926201,AP26026185000410384909210923,1,45.190402,26.25585
957767,AP26000711004200953009210923,1,45.568042,23.641034
963958,AP26000474002008324309210923,1,47.27838499999999,25.653628
7438,DC26003636000200061209210923,2,46.501849,25.356145
310,DA26001609000701153909210923,2,44.890566,21.708314
23718,DA26001568000300380809210923,2,45.623903000000006,25.707908
901469,AP26001316000400743209210923,1,44.897566000000005,28.464116
6840,DA26010229000002508309210923,2,45.174966,24.371763
7386,DC26000883000101986809210923,2,44.286435,23.797705
6448,DA26008388000103402309210923,2,44.114067,25.003146
336275,DA26000534000403823609210923,2,47.248568,23.263283
613673,DA26008562000104747509210923,2,44.377557,25.015795
870312,AP26000829003103229309210923,1,47.366377,25.049864
4102,DA26005609000100639409210923,2,44.80809200000001,25.072934
927743,AP26008918001401534609210923,1,47.272128,26.042030999999998
4282,DA26004619000506624409210923,2,45.07770300000001,26.647446
4817,DC26003737000012134709210923,2,45.773991,24.177494
941432,AP26029416000510153709210923,1,47.385119,23.987645
955323,AP26000213002901715909210923,1,47.407575,26.128591
961305,AP26001316000100741309210923,1,44.950807,28.386708
961768,AP26004336001300278709210923,1,44.930365,27.125648
961676,AP26001683000104905709210923,1,44.067855,23.994704
16245,DC26005793000003475209210923,2,45.932239,26.680911999999996
1749,DA26000279000101144209210923,2,46.831258,26.439102
962781,AP26009250000213622009210923,1,46.622963,26.41861
944022,AP26000456001401603209210923,1,47.1558,25.594113000000004
937159,AP26026748000609146009210923,1,44.230021,27.576338000000003
957482,AP26008450000201329909210922,1,45.389299,26.365318
2462,DC26000589000213763909210922,2,44.971164,26.018807
3715,DC26002720000402339909210922,2,47.143454999999996,22.876681
3538,DC26000684000401991809210922,2,47.135333,27.683036
3706,DC26001923002305892609210922,2,46.09736999999999,21.664234000000004
961390,AP26003200000100577309210922,1,46.492839,27.947153
961953,AP26002487000208166609210922,1,46.994105,27.365670000000005
6874,DA26004610000112558209210922,2,46.198389,26.889861
868457,DA26035118000313175309210922,2,45.289773,27.952029
870136,AP26004238001702868909210922,1,45.638586,23.213816999999995
334,DC26001864000300428809210922,2,44.649666,22.678268
953649,AP26000429000200387709210922,1,44.233565,24.254025
905934,AP26010510001102828509210922,1,47.012159,25.477966
1932,DA26001296000100232409210922,2,45.613614000000005,28.051712
925316,AP26000836000101186909210922,1,44.138187,23.963505
953056,AP26032903000512065109210922,1,44.240679,27.764808
874156,AP26000229002501461809210922,1,46.82295200000001,26.233141
4820,DC26005676000012404509210922,2,45.143449,23.999151
6100,DA26003509002811068209210922,2,45.72025399999999,22.892907999999995
922197,DA26019243000312435509210922,2,44.30871299999999,25.000314
13526,DC26001140000000387609210922,2,44.25243,23.916490999999997
6342,DC26001027000003743609210922,2,47.944055,23.915516
869965,AP26004650001202115309210922,1,47.246231,26.026833
569655,DA26026452000113268209210922,2,46.198104,21.345685
963044,AP26006873001002813609210922,1,46.064388,26.777027
3831,DC26006988000002048509210922,2,44.372732000000006,26.117485
9928,DC26003769001203412709210922,2,46.359398,25.785459
711114,DC26032197000311493209210922,2,47.898506,26.663134
4095,DC26005514000100596009210922,2,45.811285,26.77932
426454,DA26012678000204147309210922,2,46.207589000000006,21.286834
962207,AP26000452002501325309210922,1,47.405468000000006,25.323882
479,DA26001645000111861309210921,2,45.417326,23.360394
17481,DC26004217000003396609210921,2,46.235799,27.964878
13286,DC26006122000013558409210921,2,47.671322,22.46459
11104,DA26010417000102776809210921,2,44.406175,25.891781999999996
943831,DA26036442000213930909210921,2,44.995034,26.441743
8712,DA26009545000201830809210921,2,43.780081,24.520559000000002
2405,DA26008560000201764809210921,2,46.40747000000001,26.461463999999996
952164,AP26000058000002310609210921,1,46.630603,26.775133
709340,DA26004266001708883409210921,2,45.695637,26.659003
3827,DA26000705000000012509210921,2,47.202543,26.998848
937184,AP26001633000606147709210921,1,45.356085,23.190319
2532,DC26009397000301752509210921,2,47.777121,22.859472
3071,DA26007046000100891309210921,2,46.407682,24.705114
9388,DC26004037000000169309210921,2,47.039832,21.898085
888656,AP26002258000202789109210921,1,46.211738,26.921592
952202,AP26000226000705964809210921,1,46.464527,22.769333
928498,AP26001753001413424409210921,1,46.64229600000001,25.112812
956,DA26002382000200270409210921,2,47.75974299999999,23.057055000000002
688,DC26002787000113619709210921,2,45.83123,21.28202
2625,DA26005264001200533109210921,2,46.17736399999999,21.061478
6134,DA26006314001000802609210921,2,45.282006,25.038513999999996
940765,AP26027478000613592809210921,1,47.187105,25.263957
1837,DC26003609003801699109210921,2,45.855445,25.942212
211,DA26006289000100800109210921,2,45.228367,24.662901
891367,DC26000809000101311009210921,2,47.703571,26.690487
5632,DA26000246000202392109210921,2,46.062385,23.588266
959,DA26008563000201379809210921,2,47.21507,25.082360000000005
928169,AP26001186000200586209210921,1,46.07745,27.498122
2890,DA26000239002500723209210921,2,46.01532699999999,23.537850000000002
11278,DC26002910000101325409210921,2,47.563641,27.205555
4137,DA26009224000203141009210921,2,44.257483,28.551231
947759,AP26012135000203831609210921,1,46.64417799999999,27.321114000000005
879493,AP26021434000207568109210921,1,46.537235,27.920281
566,DA26008093000407325609210921,2,44.21745000000001,27.319158
874302,DC26019742000207103309210921,2,45.32373900000001,21.868282000000004
1176,DC26006484000201830909210921,2,46.22224,24.768714
575871,DC26030813000013380609210921,2,44.894217,24.819273999999997
133812,DC26004423000605886509210921,2,45.717531,27.167873
567319,DA26000282001000174509210921,2,46.906928,26.407292
917971,AP26008863000401519509210921,1,44.917383,23.296139
1267,DA26001914000401485809210921,2,46.076293,21.695095
927230,AP26001558000613684109210921,1,46.08114,25.425359
430,DC26001207000003056609210920,2,45.49699,28.03241
467476,DC26007303000200954309210920,2,46.821322,25.536748
11198,DC26007094000502567809210920,2,44.32662200000001,26.175127
1008,DA26008580000801386409210920,2,47.481132,26.017963999999996
950633,AP26000112000110693809210920,1,45.060669999999995,25.698345
937159,AP26026748000609146009210920,1,44.230021,27.576338000000003
160,DC26005612000002701009210920,2,44.969018,24.913044
962627,AP26002647001502057709210920,1,45.22213300000001,23.691198
6036,DC26002189000012439309210920,2,46.352693,25.286644
849180,AP26003924000200296109210920,1,45.964224,23.059669
895385,AP26002107001312672209210920,1,46.012661,24.320063
1272,DA26004742000200449209210920,2,47.079286,26.56786
59,DC26007585000001002609210920,2,44.428799,27.642195
613957,DA26000880002001697809210920,2,44.246103,23.861235
34328,DA26001652000204844009210920,2,45.780239,25.001868
35790,DA26014776000205277409210920,2,47.65228299999999,23.592986
7077,DA26007481000500991909210920,2,44.543746,26.212338
573952,DC26030668000210686209210920,2,44.98533,22.85722
4852,DC26009553000107570609210920,2,46.22285,24.013702
3922,DA26002939000002139209210920,2,45.619724999999995,28.051767
933668,AP26007331001201459309210920,1,45.025315,24.230498
876993,AP26029960000210356009210920,1,47.48188,23.055527
14437,DC26007825000003306409210920,2,44.369235,28.450518
951939,AP26003739000102816309210920,1,46.001157,27.71234
2409,DC26000655000100536709210920,2,45.183344,25.764224
961568,AP26000689001501807109210920,1,47.506442,26.830607
1882,DA26008673000509613109210920,2,47.113832,27.25472
371893,DC26026329000308870409210920,2,44.804249,25.685864
875688,AP26003974000407165409210920,1,45.232492,28.314879
11168,DC26005351000400544209210920,2,45.739039,23.994805
2133,DC26003247000000179809210920,2,47.33708099999999,22.332064
547408,DC26030005000010375009210920,2,45.827945,23.204416
8410,DC26005236000205978209210920,2,47.744743,22.34307
859248,DA26034935000213114409210920,2,45.753431,25.178063000000005
10973,DA26007901000001104909210920,2,43.757085,24.901175
933070,AP26003197000202860509210920,1,46.094167,23.170669
911126,AP26001918000103044709210919,1,45.084829,23.68851
5553,DC26003758003600228909210919,2,45.767643,26.106176
911933,AP26032393000612691309210919,1,46.207041,25.659696
7416,DA26001793000100061009210919,2,47.51308,22.14795
842811,DA26034478000212800509210919,2,43.967151,24.856454
952164,AP26000058000002310609210919,1,46.630603,26.775133
960815,AP26001652000303374709210919,1,45.679541,24.84508
55257,DA26011409000203458109210919,2,47.609378,27.268053999999996
928498,AP26001753001213424409210919,1,46.64229600000001,25.112812
1672,DA26000548000201587309210919,2,45.324777000000005,25.727137
913213,AP26014848001605322309210919,1,45.385436,25.815879
723074,AP26001872000302914809210919,1,44.435798,22.83739
3531,DC26002021001207709609210919,2,45.59865299999999,22.957604
3538,DC26000684000401991809210919,2,47.135333,27.683036
965043,AP26001821000206380909210919,1,45.012857,25.154965
21518,DC26006944000100967709210919,2,44.451717,26.001957
12466,DC26005685000013508809210919,2,45.718263,27.168466
875707,DA26027482000309491609210919,2,45.520681,23.083359
454128,DA26010567000103045109210919,2,44.38529400000001,28.668343000000004
14533,DA26005516002003314609210919,2,45.803839,24.190565
3264,DC26001648001200650109210919,2,47.477756,24.062032
922312,AP26001439001001099209210919,1,46.43886899999999,25.519291
908727,AP26033739000712448909210919,1,47.322517,24.910678
955192,AP26002383001401641709210919,1,45.984102,21.687964
5118,DC26002912000200218009210919,2,45.769901,21.196306
2540,DA26000937000204890409210919,2,46.995838,26.419278000000002
875833,DA26004785000102950709210919,2,47.228078000000004,26.061429
714146,DC26006484000100818509210919,2,46.037201,25.204243
587138,DC26001527000301330209210919,2,47.653039,23.520499
951933,AP26023387000308013209210919,1,46.108968,27.822132
599614,DC26003207000000723509210919,2,46.03248,23.55548
5899,DC26008066000002930609210919,2,45.139365,23.464737
964840,AP26002209001601213409210919,1,45.994812,25.499019
863685,DA26020713000409311009210919,2,45.517142,22.406452
906757,AP26002836000203850309210919,1,46.512262,27.965328
6674,DC26002343000000399509210919,2,45.034362,21.685575
964417,AP26001176000300609709210919,1,45.78068,26.872652
12640,DC26004177000100204909210918,2,45.283655,26.582095
961535,AP26000818000001439709210918,1,43.852411,24.058673
3038,DA26000433000100193109210918,2,46.067827,20.636927
877983,AP26029010002310661509210918,1,45.641804,22.294316999999996
382013,DA26008506000609919509210918,2,44.29653,27.656066
16112,DC26007594000203458709210918,2,44.39374899999999,25.816734
2462,DC26000589000001985409210918,2,44.971164,26.018807
578808,DC26030859000210819109210918,2,45.50853,27.725747
8268,DA26001586000302306209210918,2,44.877017,22.384991
229404,DC26000606000200140309210918,2,44.911483,25.949668
517373,DA26000529003003512009210918,2,46.062271,23.588214000000004
4266,DC26000326000000711109210918,2,46.78245,23.557784
959387,AP26001887000301046909210918,1,44.590836,22.80259
924636,AP26000960000102778209210918,1,47.623307,26.018753
729537,AP26001287000500297909210918,1,46.63513600000001,28.00485
812680,AP26029010001511107509210918,1,45.639815,22.210326
951424,AP26031940000211371009210918,1,44.840316,25.71567
18544,DA26005802003100701409210918,2,45.92506699999999,26.685216
-1,LA26000500002301436609210918,10,46.08209991455078,23.575899124145508
949773,AP26002394002712235609210918,1,45.217087,22.986010000000004
961303,AP26002773000100412909210918,1,44.89424499999999,28.494633000000004
11463,DA26009318000108342509210918,2,44.25973100000001,28.268635
519972,DC26000286000802217409210918,2,46.974123,26.926757
954998,AP26010347000313975009210918,1,45.462739,21.61832
5120,DA26007941000201903409210918,2,44.41121999999999,27.814529000000004
1264,DC26002156000011517709210918,2,47.142824999999995,27.635577
901766,AP26001303000402208609210918,1,45.402399,27.891682
192243,DA26019692000110130509210918,2,45.093928,26.77932
1071,DC26003542004201578509210918,2,46.815292,25.509992
725603,AP26032277000111526809210918,1,44.549265,23.77681
21338,DA26003017000201409709210918,2,46.342143,27.783551
955323,AP26000213001501715909210918,1,47.407575,26.128591
1589,DA26006093000211026609210918,2,44.922126,27.597132
962926,AP26000752000200014109210918,1,47.01810700000001,27.357572
681454,DA26032254000112439409210918,2,46.36732700000001,26.498586
835574,AP26000823000109208209210918,1,44.415468,23.650755
6921,DA26001403000101472209210918,2,47.49685499999999,24.067684
932825,AP26001414002302385209210917,1,45.138809,21.966573999999998
900888,AP26001066001501025909210917,1,46.989264,27.63431
9830,DC26009559000401839909210917,2,45.123808,24.839144
847398,AP26000452002907421009210917,1,47.497952,24.235106
902417,AP26000293000201034309210917,1,47.440518,25.954741
860,DC26008373000001633609210917,2,46.50916,24.50896
956918,AP26000949000101695409210917,1,44.437909,24.10037
2549,DC26001780000100072009210917,2,47.070788,22.182215
889723,DA26024299000313523009210917,2,47.19214,27.425142
8288,DC26007777000001684509210917,2,47.28050100000001,23.70182
935126,AP26002776000607664309210917,1,46.05469,23.378347
858219,DA26034875000312992709210917,2,45.02961,26.508889999999997
2971,DA26000935000300318209210917,2,47.36524699999999,26.245411
2728,DA26008787000209180009210917,2,44.133112000000004,25.570871999999998
350121,DC26025214000008745509210917,2,44.214599,27.152846
5182,DA26009033000801743609210917,2,46.424059,26.42139
2316,DA26002648000100203609210917,2,45.740699,23.982591
915297,AP26002607000200850709210917,1,44.836829,23.367983
961127,AP26000291001612542509210917,1,47.525136,25.414554
773222,DA26033717000312436609210917,2,43.663019,25.372396999999996
640905,DA26031782000211302209210917,2,47.024081,26.867888000000004
865,DA26008373000113148709210917,2,44.383981,26.001914
530845,DC26027943000112968309210917,2,45.717931,27.167594999999995
936933,DC26013719000004790609210917,2,46.171395,23.924974000000002
447537,DA26001446000407699009210917,2,44.920115,22.016100000000005
959676,AP26003456002713488309210917,1,45.64816,22.603492
2405,DA26008560000101764809210917,2,46.40747000000001,26.461463999999996
961390,AP26003200000100577309210917,1,46.492839,27.947153
946524,AP26000504000103759809210917,1,46.339655,23.274203
63444,DC26017184000106534909210917,2,44.955367,26.205732
18876,DC26004363000300283209210917,2,45.851592000000004,27.047396000000003
536244,DC26007511000809045409210916,2,44.485152,25.97344
358,DA26004825000201433909210916,2,45.230253,25.636579
12571,DA26006707000200848409210916,2,43.954682999999996,23.868116
4855,DA26000338000002201709210916,2,44.962323,26.159487
6451,DA26010193000206635909210916,2,44.659167,25.554873
937340,AP26001423000201571309210916,1,45.782276,23.058397
2292,DA26003556001011008909210916,2,44.88407900000001,22.03896
954498,AP26001261000100098309210916,1,45.98521,26.843663
7788,DA26001265000210485209210916,2,45.91821,22.57254
950633,AP26000112000010693809210916,1,45.06067,25.698345
7772,DC26003080000102691309210916,2,47.073782,21.81318
4901,DC26004870000102874109210916,2,44.822821,24.877682000000004
4684,DC26000941000012169209210916,2,47.05155,22.059002000000003
555699,DC26030285000010508109210916,2,45.1789,25.6698
6701,DA26005957000204250209210915,2,47.666406,22.946072
4104,DA26007560000208636309210915,2,44.280762,25.814888
7309,DA26010019000402214209210915,2,44.482629,25.771349
947651,AP26003177001200343609210915,1,47.288183,26.238994
965043,AP26001821000306380909210915,1,45.012857,25.154965
961676,AP26001683000104905709210915,1,44.067855,23.994704
507920,DC26008983000201571709210915,2,46.880083,27.130703
947907,AP26006510000303479809210915,1,45.88809799999999,21.724953
888656,AP26002258000202789109210915,1,46.211738,26.921592
941120,AP26010823000303085309210915,1,46.06993500000001,24.025811
490,DC26002209000101237609210915,2,46.125304,25.602832
905771,AP26000987002112448709210915,1,47.419639,25.034244
560907,DC26009754000212597109210915,2,46.08240800000001,23.597123
11168,DC26005351001000544209210915,2,45.739039,23.994805
6840,DA26010229000002508309210915,2,45.174966,24.371763
1189,DC26005978000300735609210915,2,45.063813,24.338273
2266,DC26000531000002818409210915,2,47.152508,24.505906
926420,DC26008928000013902609210915,2,45.073387,23.03729
1314,DC26001670000302146609210915,2,45.915265,22.882794
926516,AP26001646001204715709210915,1,45.16573,23.160729
870136,AP26004238001702868909210915,1,45.638586,23.213816999999995
7220,DA26007002000203074809210915,2,45.913636,26.907086000000003
59645,DA26016985000206012209210915,2,47.647798,24.58318
1698,DA26000537000700131709210914,2,47.213308000000005,24.691337
2680,DC26003114000101840709210914,2,47.512239,23.645341
3907,DA26004574000109290809210914,2,45.190987,27.941521000000005
4051,DA26001434002502218009210914,2,47.553957,23.985186
874860,AP26001081002113635109210914,1,47.28608599999999,25.796764
1366,DA26000529000113411509210914,2,46.062805,23.584952
884248,DA26004304002600272209210914,2,45.6139,22.042600000000004
930185,AP26001501001603091709210914,1,46.594828,25.561291999999998
2606,DC26003544000011297709210914,2,47.313455,22.337472
63444,DC26017184000106534909210914,2,44.955367,26.205732
2292,DA26003556001211008909210914,2,44.88407900000001,22.03896
6100,DA26003509002807415509210914,2,45.72025399999999,22.892907999999995
61372,DA26006067000412221009210914,2,45.763411,23.977249
953442,AP26012484000307190809210914,1,45.999557,26.95169
6036,DC26002189000612439309210914,2,46.35269300000001,25.286644
5489,DC26009480000301803209210914,2,44.169629,28.436882
922892,AP26000100000301024209210914,1,47.74910500000001,26.213781
899359,AP26003977000300140209210914,1,46.095416,27.102516999999995
5109,DC26009176000202278809210914,2,44.632889,22.69177
916597,AP26001551000110452709210914,1,45.093692,24.333901
932494,AP26002816000113568009210914,1,46.53904,21.990293
